HeatNo,Current1,Current2,Current3,Voltage1,Voltage2,Voltage3,MVATot,MWTot,MVARTot,PFTot,ZFeedback1,ZFeedback2,ZFeedback3,RWI1,RWI2,RWI3,NeutralCurrent,NeutralVolts,PrimaryVolts,VoltageLineToLine12,VoltageLineToLine23,VoltageLineToLine31,PhasorAngleV1I1,PhasorAngleV1I2,PhasorAngleV1I3,PhasorAngleV1V2,PhasorAngleV1V3,CurrentLoadPercent1,ActReaTap_Px3,ActualCHRG_PX3,ChargeWt1Tons,ChargeWt2Tons,ChargeWt3Tons,Ontime_PX3,OffTime_PX3,MWH_PX3,RegOut1,RegOut2,RegOut3,ChargeNumber,CIcounter1,CIcounter2,CIcounter3,SF1,SF2,SF3,MeanSF1,MeanSF2,MeanSF3,MeanCurrent1,MeanCurrent2,MeanCurrent3,MeanVoltage1,MeanVoltage2,MeanVoltage3,MeanTotMVA,MeanTotMW,MeanTotMVAR,MeanTotPF,I2H1,I2H2,I2H3,HeatRWI1,HeatRWI2,HeatRWI3,TransformerTap,HeatMWHPLC,ChargeNumb,PwrOnTime,TapTapTime,Ph1Pressure,Ph2Pressure,Ph3Pressure,PanelTemp1A,PanelTemp2A,PanelTemp2B,PanelTemp3A,PanelTemp3AEast,PanelTemp3C,PanelTemp4A,PanelTemp4C,PanelTemp5D1,PanelTemp5D2,PanelTemp6A,PanelTemp6C,PanelTemp7A,PanelTemp7E,PanelTemp8A,PanelTemp8B,PanelTemp9A,TempSumpN,TempSumpS,RoofInlet,RoofOutlet,CarbInject,HeatWt,OperKwhPerTon,HeatAvgMW,HeatI2HperMWH,HeatAvgI2H,ValidTempSample,ValidPPMSample,ValidCarbonSample,Charge_Carb,TotScrapWt,B1_GasCns,B1_O2MainCns,B1_CarbonCns,B2_GasCns,B2_O2MainCns,B2_CarbonCns,B3_GasCns,B3_O2MainCns,B3_LimeCns,TotalGasCns,TotalO2Cns,TotalCarbonCns,AdditionsCarbCharg,AdditionsLimeInj,AdditionsCarbInj,NCCcounter1,NCCcounter2,NCCcounter3,TotalCurrent,TempSumpNAvg,TempSumpNMax,TempSumpSAvg,TempSumpSMax,MWH1
29951,33.80291486291483,34.6802453102453,33.11878787734485,267.40997899159737,275.8073529411771,290.10882352941155,27.531155462184852,23.907962183823557,13.35510504201679,0.9047539896008412,11.367085102453101,11.431096643578634,12.91588742712843,1276.124098124098,1403.7662337662334,1529.5815295815296,0.11794117647058945,201.89054621848686,14.018225108225124,466.0021008403348,469.79464285714164,468.0176470588223,1.8564285714285709,19.13274159663868,10.366029411764703,17.3641806722689,8.760630251050417,6699.819327731093,4.0,2,32.2,29.1,0.0,45.8,16.6,25.6,2813.466476072311,2935.087835987836,3323.052482006183,1.6775210084033614,2,3,1,351.4170168067227,351.4768907563025,363.83508403361344,114.25541125541126,110.76479076479076,128.64646464646464,24.515378150210108,25.031733193277287,23.968970587174372,267.4125000000006,276.89002100840395,290.85945378151365,27.366911763644968,23.757888655451666,13.275640753151267,0.9040176448529426,904,942,870,423,463,505,6,25.6,2,45.8,62.4,12759.186974789916,12848.646008403359,13353.224789915967,100.85294117647058,99.55882352941177,92.42647058823529,93.88760504201679,100.46428571428572,86.27941176470587,102.37394957983193,94.28256302521008,93.35084033613444,96.05882352941177,0,0,104.26680672268907,95.65546218487397,102.34453781512603,91.66911764705885,96.88025210084034,95.44957983193278,104.59873949579833,86.21848739495798,93.79621848739497,645,61.3,417.6182,33.53711,35.36459,905.3333,3000,536.2,0.84,957,50.75451680672336,6218.636,23430.36,498.7109,6018.54,23299.22,494.4727,4559.594,9697.007,3662,16796.77,56426.59,1193.3774756302448,957,3662,1638.184,0,0,0,73.9697584023111,95.44957983193278,107,104.59873949579833,121,8.0
29952,34.400530085959865,35.63952720630376,34.10499999999995,226.2092140921421,234.03261065944102,242.48500451671157,23.60913279132792,20.19231255645888,11.963071362240285,0.9096659427280952,11.697822287965606,11.00879649856734,12.554799406876786,1184.7521489971348,1341.6661891117478,1396.2392550143265,0.10746160794941374,186.92520325203137,13.995974212034387,391.2853658536556,394.9070460704586,393.34950316169574,1.7048599819331534,16.736856368563693,9.085456187895224,15.013613369467027,7.583821133694676,5838.070460704607,4.0,2,30.7,31.0,0.0,46.4,42.7,25.2,3387.8885247076782,3237.5658917866026,3820.6486200917616,1.5031616982836495,23,11,5,443.7353206865402,440.9882565492322,446.73351400180667,119.52005730659029,116.36532951289398,127.08309455587393,21.782854561878924,22.23560975609756,21.3697741644083,224.41716350496915,236.2068654019883,242.06431797651427,23.53331526558266,20.11949412737126,11.936531165311651,0.9088686524841902,975,1012,942,392,454,468,6,25.2,2,46.4,89.1,12701.087624209575,12922.817524841916,13439.847335140019,101.20867208672087,101.07678410117434,91.98012646793134,93.33514001806685,101.65040650406506,86.10388437217705,102.70099367660343,93.68473351400179,92.8193315266486,94.70009033423668,0,0,107.9286359530262,95.24932249322495,101.46702800361335,91.4101174345077,96.48148148148148,94.84101174345078,102.11833785004515,85.68383017163505,93.48148148148148,605,61.7,700.6369,32.5862,38.74339000000001,976.3333,3122,1996.7,0.41,950,39.153748870821524,5793.443,24561.1,661.1807,5589.714,24338.21,662.5935,4726.048,9424.382,3707,16109.21,58323.7,1041.9244695401956,950,3707,1928.774,15,3,0,65.68257451671218,94.84101174345078,106,102.11833785004515,116,11.0
29953,33.204182156133854,33.931747211895946,33.167565055762054,242.87455410226158,243.98406658739842,253.94720570748981,23.970511296076133,20.657098692033294,11.99304399524374,0.9118076089179552,12.866765736059468,11.921524118959098,12.922639388475824,1308.918215613383,1378.8605947955386,1436.7583643122678,0.1044233055885853,202.51474435196087,14.054200743494446,412.7819262782365,414.2367419738382,413.24815695600205,1.5931629013079656,16.850297265160535,9.169453032104627,15.33590963139121,7.6541141462544635,5777.976218787158,4.0,2,29.3,18.5,0.0,35.5,21.7,19.6,2788.6062968519336,3195.545556329514,4040.256821202522,1.7170035671819264,5,5,6,447.2913198573127,436.1557669441141,443.23781212841857,138.30297397769516,122.54275092936804,139.1208178438662,21.43492271105827,21.6701664684898,21.011581450653967,241.35196195006174,245.75636147443782,255.3530321046396,23.988145065398307,20.649334126040433,12.038596906064205,0.911231032699168,709,719,684,331,361,373,6,19.6,2,35.5,57.2,12751.627824019026,12711.896551724138,13038.0225921522,107.76456599286564,103.95719381688463,93.8680142687277,95.2627824019025,104.2116527942925,87.62663495838288,104.15457788347206,95.58263971462543,94.59215219976221,96.30915576694412,0,0,105.68252080856124,97.17003567181926,103.95362663495838,92.90963139120096,99.42092746730083,98.4898929845422,106.28894173602852,85.89655172413794,95.1307966706302,482,47.8,410.0418,33.12676,35.91837,704.0,2993,1996.7,0.41,913,42.87598097502954,4897.265,18592.82,395.5779,4704.6579999999985,18274.63,381.45,3718.236,7819.262,3235,13320.16,44686.71,1118.8821074910904,913,3235,1259.028,4,44,0,64.17357907253269,98.4898929845422,107,106.28894173602852,116,7.3
29954,33.51022284122561,34.42862116852365,33.093885793871884,276.3364495798333,282.0742647058838,300.02016806722645,27.67678571428573,23.055829831932783,14.993298319327742,0.8715284647058815,12.411100239554324,12.07178268523677,13.420389947075222,777.8091922005569,1221.6727019498608,1370.8050139275765,0.12123949579832005,256.2252100840332,14.023509749303653,476.06565126050276,478.97741596638497,476.32930672268736,2.075997899159662,20.02691176470589,10.899989495798323,17.915630252100836,9.002268894957973,6802.120798319327,4.0,3,25.1,24.6,16.5,47.9,34.1,25.1,3171.2813293181925,3430.392036901512,3577.9692576532866,2.1260504201680672,4,3,1,366.1953781512605,359.6092436974791,370.13760504201684,164.31058495821728,153.09331476323118,165.24512534818942,25.229317226890746,26.03515756092433,25.069716384453805,278.0403361344553,281.321008403363,299.320483193279,27.712752098739497,23.055703780462203,15.050745797268922,0.8714785695378147,954,1007,951,393,421,471,6,25.1,3,47.9,82.0,12673.332983193277,13461.153361344535,13577.564075630251,96.60084033613444,94.19852941176471,88.39810924369749,89.6827731092437,96.87920168067228,81.16596638655463,98.34558823529413,89.97163865546219,89.22794117647058,90.19012605042015,0,0,99.52415966386556,90.93172268907564,95.99684873949579,87.73634453781513,91.75630252100842,90.55987394957985,95.98844537815123,83.25840336134453,90.32142857142857,303,66.2,379.1541,31.4405,38.67198,970.6667,3020,1163.0,0.51,924,49.823004201680384,6257.323,20080.15,422.4211,6067.135,19880.58,440.7869,4856.929,10577.85,3862,17181.39,50538.59,1124.4291931722694,924,3862,1166.208,1,0,0,76.21346638550442,90.55987394957985,104,95.98844537815123,107,9.0
29955,33.76771676156065,34.860867052023096,33.009898843930664,279.46238738738805,291.5506756756768,309.62162162162116,29.020472972973014,24.72416666666667,14.959481981981964,0.8844147507882885,12.322687816473975,11.489421930635825,12.945722515895948,989.699421965318,1310.485549132948,1456.1488439306354,0.12641891891891965,240.98558558558528,14.002615606936429,489.54549549549375,494.9037162162149,491.89909909909795,2.056193693693694,20.517454953828864,11.167826576576571,18.42344594594595,9.312094590090094,7126.727477477478,4.0,3,22.9,22.6,18.4,45.7,12.9,25.1,3704.337492482066,3328.7632820770978,3164.4622514837433,2.177927927927928,8,7,0,326.02364864864865,311.30292792792795,320.3716216216216,134.31069364161849,116.34248554913296,126.22398843930635,26.45233108108109,27.02988738626127,25.988344594594558,280.8065315315324,291.9951576576585,307.75416666666774,29.100788288288303,24.78277027027025,15.004639636261249,0.8842587813063062,940,970,893,382,435,496,6,25.1,3,45.7,58.6,12625.06418918919,13617.103603603604,13737.479729729728,101.5945945945946,99.66103603603605,92.24662162162164,93.67004504504507,101.85360360360359,87.01801801801801,105.70270270270271,94.15090090090092,93.2376126126126,97.17342342342344,0,0,108.14189189189187,97.37274774774777,100.70157657657656,91.89752252252251,95.73085585585585,94.6373873873874,99.52139639639641,85.5822072072072,93.85135135135135,478,63.9,392.8013,32.95405,37.22443,934.3333,2992,670.9,0.82,948,48.38975225225288,6175.688,20442.44,429.4849,5985.9630000000025,20265.83,408.2927,4666.317,10535.42,3907,16827.97,51243.69,1070.061402927934,948,3907,1315.7779999999998,6,0,0,79.21441441328847,94.6373873873874,105,99.52139639639641,108,8.9
29956,33.1112148148148,34.13328888888885,32.65705185185186,279.1763097949897,292.71047835990987,302.4727790432798,28.216047835990878,23.979043279043303,14.626913438496564,0.8845191321184499,13.170222173333327,11.938666626666649,12.998725890370364,898.6666666666665,1332.9525925925925,1451.4755555555555,0.1297722095671993,244.50671981776702,13.980266666666687,484.7583143507952,489.81674259680915,487.82824601366633,2.051628701594532,20.363405466970367,11.080398633257403,18.34785876993168,9.305216394077453,6897.676537585421,4.0,3,30.0,20.9,9.3,44.6,12.9,23.9,3424.45658174283,3227.9169719747138,3932.7316378411047,2.193621867881549,2,4,1,349.1423690205011,328.19362186788163,337.6640091116173,156.73037037037037,128.00444444444446,140.78666666666666,25.522277904328014,26.19654897494307,25.13609339293848,279.107061503418,290.82779043280294,302.13656036446537,28.185797265375875,23.96334851822321,14.577460136674256,0.8842551227790432,888,914,846,358,431,467,6,23.9,3,44.6,57.5,12703.996583143507,13637.433940774485,13764.57630979499,102.40774487471529,100.54328018223237,93.14464692482916,94.49202733485191,102.97152619589977,89.15489749430525,104.67995444191344,94.77107061503416,94.0250569476082,97.127562642369,0,0,111.94419134396357,97.37015945330296,102.95444191343964,92.52733485193623,96.55580865603643,95.9362186788155,100.9749430523918,87.00797266514807,94.41799544419136,603,60.2,397.01,32.15247,36.93166,882.6667,3028,678.8,0.89,911,49.02596810933905,5704.646,19253.19,436.5483,5491.958000000001,19054.05,399.8162,4426.906,9968.141,3913,15623.51,48275.38,1125.8145823462444,911,3913,1439.365,1,0,0,76.81701594533054,95.9362186788155,105,100.9749430523918,108,8.0
29957,33.77134165366616,34.57840873634948,33.57862714352572,286.11963414634283,291.0386585365866,307.2971951219508,29.416743902439,25.210963414634108,14.967999999987798,0.8884923154878052,12.153213684867394,11.820655170046795,12.783962533541349,1088.3853354134164,1302.870514820593,1466.544461778471,0.1234146341463424,229.4456097560971,13.941840873634932,493.2203658536576,496.2991463414618,495.3929268292665,1.9934878047560969,20.5844512195122,11.205292682926832,18.551512195121934,9.307451217073178,7183.675609756097,4.0,2,32.5,27.3,0.0,42.3,11.4,23.4,2733.4603933158155,2938.204613606525,3453.3832843663954,1.7146341463414634,1,2,3,311.2402439024391,303.75365853658536,316.6585365853659,122.57722308892357,114.43993759750393,127.89391575663026,26.27679268170729,26.95271951219507,25.919853658536553,284.11195121951283,291.19231707317175,310.16780487804954,29.27465853658537,25.060390243902425,14.918841463414642,0.8876791442682928,840,878,823,373,399,457,6,23.4,2,42.3,53.7,12618.171951219512,13424.763414634146,13535.343902439023,98.9060975609756,96.26829268292684,90.99390243902441,92.85609756097557,99.70121951219512,85.71707317073171,101.54024390243904,92.76097560975607,91.63536585365854,94.09756097560977,0,0,99.77439024390243,93.99512195121952,100.53658536585364,90.35853658536585,94.43170731707322,92.85365853658536,99.45731707317071,84.05365853658536,92.35487804878048,615,59.8,391.3043,33.19149,36.19658,847.0,3043,1273.7,0.44,961,50.87939024390265,5837.592,19448.98,326.3518,5717.126,19337.82,298.0964,4033.481,8790.346,3883,15588.2,47577.15,1180.3979364634151,961,3883,1239.448,1,0,0,79.68560975487797,92.85365853658536,106,99.45731707317071,109,7.9
29958,33.70385642737898,34.71181969949917,33.46509181969947,259.647441860467,262.9336046511644,276.9216279069766,26.16408139534884,22.13143023255816,13.71431395232559,0.8921787186046519,13.59754586978296,11.653338856427359,13.118397315525876,906.7228714524208,1331.7128547579298,1352.3288814691152,0.1156279069767449,223.95837209302243,13.932120200333884,443.49697674418366,447.28418604651085,446.97767441860293,1.9230465116279067,18.50723255813954,10.018558139534878,16.6794534883721,8.35308138953489,6417.801162790698,4.0,2,31.8,26.5,0.0,39.7,16.6,21.8,3741.5879292501286,2948.167095079999,3787.1181595206544,1.6337209302325582,14,5,3,412.63372093023264,392.6744186046512,403.31162790697675,155.97996661101837,127.66110183639401,144.2704507512521,23.553325580232592,24.282116277906976,23.210872091848785,258.7813953488385,263.96627906976863,277.9618604651176,26.25372093023254,22.21843023255812,13.766523255813944,0.892430928255814,822,844,778,335,391,422,6,21.8,1,0.0,0.0,12466.746511627907,13615.131395348835,13656.990697674419,100.56744186046512,99.2406976744186,91.72209302325581,93.76279069767445,100.68255813953488,86.56395348837209,100.8093023255814,93.63255813953488,92.86162790697675,95.64418604651165,0,0,104.59767441860464,97.3453488372093,99.0139534883721,91.30813953488372,97.09767441860464,93.73488372093023,100.4953488372093,86.0593023255814,93.16511627906976,521,58.3,373.9279,32.9471,37.37003,814.6667,3052,1603.0,0.43,990,48.38813953488389,5289.414000000002,19220.5,372.9736,5115.723,19072.78,317.8755,4009.405,8585.735,3944,14414.54,46879.01,1229.6421741860554,990,3944,1211.849,207,0,0,70.97019767441856,93.73488372093023,102,100.4953488372093,110,9.3
29959,33.87444094330707,34.85877165354331,33.395527559055125,270.54088269454314,271.4003484320576,293.1156794425082,27.617642276422767,23.405435540069657,14.472288034843205,0.8878346091753769,11.803244042519665,11.220425152755897,12.831133829921248,1164.6488188976375,1235.3937007874015,1444.3606299212604,0.12157955865273025,230.76562137049862,13.941716535433054,464.0073170731692,466.7962833914042,466.84924506387716,1.9390940766550517,19.425969802555173,10.538641114982584,17.464901277584204,8.722195118466905,6787.887340301974,4.0,2,30.5,27.4,0.0,42.1,14.9,23.1,2829.768384389848,3142.624807510743,4023.0039284132,1.664343786295006,3,3,12,366.2137049941928,355.9674796747966,370.95005807200926,139.46456692913387,127.19055118110235,146.17007874015752,25.01796747967477,25.67235772113813,24.785540069686352,271.2833914053444,272.8362369337997,292.3138211382129,27.65486643437864,23.432706154471546,14.48600464459929,0.8872936103368172,857,892,846,372,383,436,6,23.1,2,42.1,57.1,12492.847851335657,13161.918699186992,13292.749128919859,102.09639953542393,101.03484320557492,92.71544715447158,94.869918699187,103.81881533101046,89.7514518002323,101.5725900116144,94.46806039488966,94.05574912891987,95.4959349593496,0,0,104.53774680603952,97.04761904761904,99.31126596980258,92.11265969802557,99.28106852497095,95.274099883856,101.89430894308944,86.37979094076654,94.2253193960511,470,57.9,398.9637,32.92161,37.44589000000001,865.0,3004,689.1,0.82,485,48.60569105691126,5375.41,20980.1,466.2168,5219.153,20837.86,457.7405,4234.057,8962.675,3958,14828.62,50780.64,860.1502530778242,485,3958,1393.957,2,0,0,75.32835075377457,95.274099883856,104,101.89430894308944,110,9.4
29960,33.896447140381284,34.86311958405544,33.514991334488734,274.6768434670131,278.5694695989666,299.84489003881,28.336157826649384,24.500970245795607,13.982470892626125,0.9001280701164299,11.583240861351815,11.280017289428065,12.78039860311958,1190.265164644714,1323.7573656845755,1547.5181975736566,0.1160543337645542,207.8949547218625,13.911403812824936,477.31358344113715,480.0045278137117,480.66429495472056,1.8513583441138417,19.63150064683051,10.610996119016807,17.709935316946954,8.891668817593791,6944.450194049159,4.0,2,30.7,27.4,0.0,38.3,13.2,21.4,2838.1813905829968,3244.300947619752,3916.046246016199,1.7128072445019404,4,4,10,337.1021992238034,332.71668822768436,346.1901681759378,109.26863084922009,106.65337954939342,122.58058925476601,25.078292367399754,25.74468305304004,24.683622250970174,276.44307891332613,278.57774902975547,301.4179818887468,28.09633893919793,24.34566623544631,13.803790425614526,0.9005078893919789,758,791,740,362,366,426,6,21.4,2,38.3,51.6,12495.100905562742,13112.531694695992,13247.45148771022,101.5601552393273,99.52522639068563,92.97930142302715,94.81759379042693,102.8719275549806,90.15135834411385,101.10349288486415,94.56921086675293,94.19663648124191,95.89780077619663,0,0,102.04657179818888,96.3104786545925,98.40491591203104,92.50452781371278,98.14877102199223,95.54075032341528,104.5601552393273,87.76067270375162,94.70633893919792,546,58.1,368.3305,33.524809999999995,35.65421,763.0,3059,1184.4,0.51,494,50.02703751617009,5523.403,18926.16,302.3347,5407.804,18836.6,278.3179,3790.559,8283.011999999999,3864,14721.77,46045.77,663.4998692108646,494,3864,1126.653,2,0,0,76.3488745148771,95.54075032341528,105,104.5601552393273,114,6.5
29961,34.10953153153152,34.97942342342345,33.74014414414413,266.70209150326957,268.6267973856227,293.31960784313776,27.698954248366032,24.14942483660133,13.176522875817005,0.9077092788235296,11.726270225225216,10.90879275495496,12.699135117117136,1089.908108108108,1352.1063063063064,1627.753153153153,0.12026143790849708,197.4416993464048,13.864666666666658,463.6992156862728,467.1852287581693,467.1745098039205,1.7137908496732026,19.00645751633988,10.22593464052288,17.138640522875804,8.558784304575159,6797.533333333334,4.0,2,30.4,27.7,0.0,36.7,13.4,20.8,3016.0861403314984,2763.292424144685,3668.1215795153557,1.7058823529411764,3,2,12,356.77777777777777,346.38300653594774,357.1869281045752,111.2108108108108,100.35495495495495,114.01981981981982,24.61492810457517,25.228156861437913,24.373947711111025,268.3287581699363,271.06352941176607,292.91241830065536,27.56449673202614,24.012117647058805,13.144705881032689,0.9067822205228754,746,774,732,352,362,429,6,20.8,2,36.7,50.1,12497.890196078433,13180.635294117646,13259.258823529412,100.52418300653595,97.70457516339869,92.87058823529414,94.35816993464053,101.77908496732029,86.99869281045751,99.92156862745098,94.18431372549021,93.69673202614379,95.57385620915032,0,0,101.0483660130719,95.63790849673202,97.01176470588236,92.1921568627451,97.22614379084969,94.83790849673204,104.71633986928104,87.90196078431373,94.56470588235294,458,58.1,358.0034,34.00545,36.08974,750.6667,3085,1311.5,0.57,439,49.84431372548949,5521.946,19023.3,295.271,5393.123000000001,18958.68,326.3525,3780.063,8264.440999999999,3915,14695.13,46246.42,664.2989905882374,439,3915,1079.624,2,0,0,74.61147712418301,94.83790849673204,102,104.71633986928104,115,6.4
29962,32.99225969645868,34.302984822934235,32.59276559865092,221.59511698881332,221.0610376398814,241.59267548321392,22.13365208545268,18.988036622583927,11.213458796541195,0.914357475788403,13.405699767284975,11.27947719224282,13.164435059021926,961.4283305227657,1262.627318718381,1430.2006745362564,0.09377416073245202,181.8367243133252,13.861618887015169,379.575076297046,384.2308240081362,385.1067141403842,1.5407934893184123,15.917090539165814,8.570518819938963,14.29938962360122,7.158240078331637,5431.1800610376395,4.0,2,31.1,23.9,0.0,39.3,35.5,21.4,3694.6888843714855,3364.2511251728233,4075.2884799995118,1.7273652085452695,12,6,6,481.54425228891154,463.6408952187182,478.8107833163784,137.3878583473862,112.56998313659359,132.31871838111294,20.093143438453726,20.73291963377403,19.83846388504573,222.14506612411319,224.3748728382536,242.06113936928108,22.28340793387589,19.114781281790425,11.289379450661256,0.9143100697863688,785,812,753,338,369,422,6,21.4,2,39.3,74.8,12647.73448626653,13224.514750762972,13381.594099694812,100.72736520854528,97.89827060020346,93.09257375381485,94.80162767039671,102.0233977619532,87.56358087487284,100.94201424211596,94.441505595117,94.04476093591049,95.90030518819937,0,0,102.4292980671414,95.793489318413,97.12207527975583,92.51678535096643,98.61342828077316,94.94608341810785,104.91149542217698,87.77110885045778,95.1556459816887,692,55.0,389.0909,32.67176,36.60436,783.3333,3113,1424.9,0.53,558,48.22919633774161,5508.303000000001,21050.23,234.521,5332.948,20872.7,206.2656,3997.061,8494.305,3010,14838.31,50417.23,695.6088885391678,558,3010,1132.787,84,0,0,60.27174974567646,94.94608341810785,102,104.91149542217698,114,8.3
29963,33.33668724227443,34.2176884672435,32.843757713226275,311.0814659685876,319.58356020942574,318.1646073298425,29.24310994659688,23.52003141256547,16.793183240837728,0.8315229304712038,18.404375749072926,14.090852851668739,15.557589579728047,-211.21631644004944,1198.461063040791,882.7923362175526,0.13280628272251407,320.1832460732992,13.874870210135994,522.4309947643962,526.1232460732975,526.8301570680616,2.626816751832457,22.752743455497395,12.428513087958107,20.527361256544488,10.283916221989516,7606.091099476441,4.0,3,31.6,24.9,8.6,54.0,435.8,25.6,4958.861698820998,4283.752361126289,4607.651247048014,2.1089005235602096,82,31,17,343.78952879581146,304.869109947644,326.1130890052356,239.25834363411616,177.2398022249691,198.8034610630408,27.84548691099477,29.01433507853401,27.75159162198952,317.341361256546,317.52429319371845,318.06198952879663,29.11642931937173,23.482261780104732,16.644272249214655,0.8342871191623035,1198,1191,1100,346,481,434,6,25.7,3,54.0,489.8,13081.417801047119,12972.548691099475,13054.21780104712,92.36020942408376,91.44607329842931,86.46178010471205,88.45549738219894,96.1413612565445,81.34345549738221,94.41989528795813,87.7130890052356,87.06910994764398,88.18743455497379,0,0,94.73089005235602,87.70994764397905,89.41361256544502,86.36544502617802,91.78848167539269,86.9329842931937,93.73298429319372,82.62513089005236,89.59685863874346,386,65.1,393.2412,28.444440000000004,45.42969,1163.0,3009,1424.9,0.53,458,51.500732984292576,5290.036999999998,20359.63,484.5833,5048.264,20332.69,514.2515,4340.691,9583.333,3862,14678.99,50275.66,783.2877456544493,458,3862,1384.835,0,0,0,85.06280621884866,86.9329842931937,102,93.73298429319372,110,9.8
29964,33.40542521847509,33.979912023460415,32.72372434017596,280.2521787709506,290.0661452513977,301.74569832402136,27.951608938547498,24.07448044692738,13.89524022122905,0.8948739646927373,12.356158324046929,11.789985293255127,13.414398810850447,1148.049853372434,1353.9384164222874,1290.6744868035194,0.11807821229050365,225.68625698323964,13.97250733137831,486.1505027932946,489.3829050279321,490.10223463687004,2.0181340782122903,20.158670391061467,10.90627932960892,18.310189944134073,9.22689385251396,6885.631284916201,4.0,3,30.7,23.0,10.4,45.3,13.3,24.5,3535.6704604629817,3393.3768461542627,3784.2453294344336,2.09608938547486,13,7,4,336.31173184357544,321.4748603351956,337.04581005586584,129.7023460410557,114.89149560117302,132.35923753665688,25.549955306145268,26.078458100558663,25.038826814525148,279.692849162012,288.6067039106154,301.10055865921885,28.066703910614496,24.14053631284915,14.006558659217866,0.8939859203351954,909,932,864,390,444,470,6,24.5,3,45.3,58.6,13106.843575418994,13037.282681564246,13199.913966480446,101.40223463687151,99.13854748603352,92.3508379888268,94.36424581005586,103.16648044692738,88.15307262569834,101.64804469273744,93.59106145251396,93.14748603351956,95.69162011173184,0,0,109.4368715083799,94.49050279329607,96.17988826815642,91.87262569832407,98.59664804469273,93.62122905027931,103.3072625698324,86.59329608938549,94.73966480446929,379,64.1,382.2153,32.45033,36.80272,901.6667,3046,985.3,0.54,489,49.81865921787664,5720.249,20077.2,450.6763,5545.156999999997,19942.29,436.5483,4504.362,10175.92,3913,15769.77,50195.41,693.3738482681543,489,3913,1266.225,0,0,0,76.30381005474891,93.62122905027931,106,103.3072625698324,113,8.9
29965,33.57209523650795,34.44014285714284,33.091523809523785,282.6904761904773,292.7338217338229,302.421123321123,28.684957263736266,24.63967032967033,14.413223443223462,0.8915848579975574,12.914603130158724,11.724158701587276,12.846952355555553,1123.1587301587301,1393.484126984127,1488.9634920634921,0.11766788766788845,235.89084249084164,13.92136507936506,488.5650793650778,491.4010989010977,492.1028083028062,2.0922100122100136,20.394175824175804,11.067289377289374,18.394346764346768,9.299304028083027,7029.4908424908435,4.0,2,32.2,27.8,0.0,41.8,11.7,22.8,3780.246351727113,3528.889622507355,3887.7508174539116,1.6813186813186811,21,11,9,330.7912087912088,315.8070818070818,324.29059829059827,133.45079365079366,115.12380952380951,126.0063492063492,25.93518925396826,26.528253968254013,25.456068374847327,282.02539682539816,291.7120879120887,303.5559218559232,28.6820879107448,24.583137973138005,14.482747252747266,0.8902200223443232,859,879,813,358,421,448,6,22.8,2,41.8,53.5,13015.98656898657,12996.744810744807,13093.299145299143,105.35775335775335,103.4908424908425,94.94871794871794,96.61904761904762,106.82661782661782,92.25641025641028,107.99267399267401,97.93650793650794,95.69352869352869,101.04884004884005,0,0,111.42124542124542,99.014652014652,98.89133089133092,94.35042735042737,102.01343101343102,96.3003663003663,104.67155067155069,87.86446886446886,96.85470085470085,307,60.0,380.0,32.727270000000004,37.29532,850.3333,3022,1213.2,0.5,540,50.04151404151407,5844.076,20998.69,437.9614,5699.1640000000025,20880.47,422.4207,4280.125,9121.118,3802,15823.37,51000.28,794.9228660561622,540,3802,1167.382,2,0,0,77.79029303907207,96.3003663003663,106,104.67155067155069,112,8.9
29966,34.66854368770224,34.68846278317154,33.066440127831676,257.60933488915015,276.6116686114372,281.7388564760778,27.11698949824968,23.15721120070011,13.893663943990676,0.8950959144690775,12.096100275080893,11.543754006472481,12.796375388349526,1124.5857605177994,1470.0695792880258,1398.626213592233,0.1128588098016341,225.60758459743155,13.908025889967654,453.8274212368702,458.5312718786447,455.2315052508731,2.031330221703615,19.130326721120188,10.529171528588083,17.161738623103854,8.768669778296386,6814.16219369895,4.0,2,32.1,27.9,0.0,41.0,15.1,22.6,3887.068627170935,3231.0025530966386,3639.670457104946,1.6791131855309218,8,2,0,373.3313885647608,359.59393232205366,367.7841306884481,137.31553398058253,113.27669902912622,123.48705501618124,24.810116686114355,25.292310385064273,24.15705950991823,261.287514585766,274.3695449241557,281.47456242707284,27.260980162193714,23.23138856476077,14.032940488914821,0.893636170361727,875,881,811,340,426,435,6,22.6,2,41.0,56.1,12983.3243873979,12903.50875145858,12990.331388564759,105.37456242707118,103.21703617269544,93.96032672112018,96.0,103.9848308051342,90.60560093348892,106.84480746791132,97.12602100350058,94.99066511085181,97.90665110851809,0,0,109.0,97.04200700116688,97.32555425904316,93.44924154025671,101.57759626604437,95.74795799299885,104.40840140023336,86.68728121353556,95.75845974329054,470,60.0,376.6667,33.073170000000005,37.86136,855.6667,3052,808.6,0.87,449,50.78261376896158,5579.325,19934.61,404.0547,5481.346,19847.68,396.9907,4021.921,8635.695,3867,15082.59,48417.98,782.3513080513433,449,3867,1271.045,0,0,0,73.88081680046665,95.74795799299885,104,104.40840140023336,113,8.7
