HeatNo,Current1,Current2,Current3,Voltage1,Voltage2,Voltage3,MVATot,MWTot,MVARTot,PFTot,ZFeedback1,ZFeedback2,ZFeedback3,RWI1,RWI2,RWI3,NeutralCurrent,NeutralVolts,PrimaryVolts,VoltageLineToLine12,VoltageLineToLine23,VoltageLineToLine31,PhasorAngleV1I1,PhasorAngleV1I2,PhasorAngleV1I3,PhasorAngleV1V2,PhasorAngleV1V3,CurrentLoadPercent1,ActReaTap_Px3,ActualCHRG_PX3,ChargeWt1Tons,ChargeWt2Tons,ChargeWt3Tons,Ontime_PX3,OffTime_PX3,MWH_PX3,RegOut1,RegOut2,RegOut3,ChargeNumber,CIcounter1,CIcounter2,CIcounter3,SF1,SF2,SF3,MeanSF1,MeanSF2,MeanSF3,MeanCurrent1,MeanCurrent2,MeanCurrent3,MeanVoltage1,MeanVoltage2,MeanVoltage3,MeanTotMVA,MeanTotMW,MeanTotMVAR,MeanTotPF,I2H1,I2H2,I2H3,HeatRWI1,HeatRWI2,HeatRWI3,TransformerTap,HeatMWHPLC,ChargeNumb,PwrOnTime,TapTapTime,Ph1Pressure,Ph2Pressure,Ph3Pressure,PanelTemp1A,PanelTemp2A,PanelTemp2B,PanelTemp3A,PanelTemp3AEast,PanelTemp3C,PanelTemp4A,PanelTemp4C,PanelTemp5D1,PanelTemp5D2,PanelTemp6A,PanelTemp6C,PanelTemp7A,PanelTemp7E,PanelTemp8A,PanelTemp8B,PanelTemp9A,TempSumpN,TempSumpS,RoofInlet,RoofOutlet,CarbInject,HeatWt,OperKwhPerTon,HeatAvgMW,HeatI2HperMWH,HeatAvgI2H,ValidTempSample,ValidPPMSample,ValidCarbonSample,Charge_Carb,TotScrapWt,B1_GasCns,B1_O2MainCns,B1_CarbonCns,B2_GasCns,B2_O2MainCns,B2_CarbonCns,B3_GasCns,B3_O2MainCns,B3_LimeCns,TotalGasCns,TotalO2Cns,TotalCarbonCns,AdditionsCarbCharg,AdditionsLimeInj,AdditionsCarbInj,NCCcounter1,NCCcounter2,NCCcounter3,TotalCurrent,TempSumpNAvg,TempSumpNMax,TempSumpSAvg,TempSumpSMax,MWH1
29751,34.1344764795144,34.5932018194234,33.3109863399089,277.052243958575,290.215535097816,297.573647871115,28.7588492520138,25.1249712313003,13.8190448791715,0.905162252934408,11.9874809893778,11.9963732534143,12.4449620500759,1199.6995447648,1442.73596358118,1547.9468892261,0.120494821634063,206.327963176063,14.0908042488619,484.929689298041,488.605063291136,485.236939010355,1.96270425776755,19.9139355581128,10.8625431530495,18.1472727272727,9.17889527963176,7040.94476409666,4,2,25.5,30.1,0,43.5,17.8,24.8,3048.38646595972,2891.19824320753,2930.49498982565,1.71921749136939,4,6,2,313.86996547756,310.390103567319,312.400460299194,99.4294385432474,94.103186646434,97.2610015174507,25.8071231300344,26.3309436133486,25.2627387802071,276.274568469507,288.092174913696,298.449827387804,28.7371461449943,25.1397813578826,13.7448561565017,0.906091712428077,888,921,845,398,450,494,6,24.8,2,43.5,61.3,12489.8527042578,12615.3636363636,12879.2945914845,94.9182968929804,91.8527042577676,86.5845799769851,88.0379746835443,93.1760644418872,79.5040276179517,94.6064441887227,88.3463751438435,87.2796317606444,92.1162255466053,0,0,99.4982738780207,90.3521288837744,89.0345224395857,85.9493670886076,88.3567318757192,87.8722669735328,102.577675489068,82.0943613348677,89.8239355581128,965,55.6,446.0432,34.20689,35.67205,884.6667,3063,1255.2,0.5,1267,48.1718066743375,5455.357,19961.87,481.7576,5318.852,19810.49,439.3743,4050.885,8677.774,3752,14825.09,48450.13,1427.74457132567,1267,3752,1886.132,0,0,0,77.3919447606446,87.8722669735328,95,102.577675489068,112,9
29752,33.1841176470588,33.5104946524064,32.4458422459893,253.889521228548,254.739476061429,268.019421860884,24.6687895212195,21.0667298988256,12.6863504959349,0.901836854832882,12.4957218970588,12.1075935441177,13.496965209893,1154.05213903743,1290.44652406417,1270.99732620321,0.112357723577236,211.884643179764,14.072834224599,432.749503161695,435.180487804875,433.112646793132,1.73186991869919,17.7767570009033,9.67122854561878,16.2618157181572,8.11767840469738,6047.14814814815,4,3,31.9,25.2,8.900001,49.5,23.4,26.5,3443.42878977295,3471.87937802964,4124.88449382194,2.25654923215899,9,6,7,419.416440831075,415.737127371274,425.689250225836,140.975935828877,133.506684491979,150.898395721925,22.3176964769557,22.8415989141824,21.9934778672087,253.853658536587,255.370009033426,269.587082204157,24.6856549232159,21.0326467931346,12.7572086693767,0.900566574796748,965,997,939,437,462,493,6,26.5,3,49.5,72.9,12663.3008130081,12666.4155374887,13069.9873532069,94.5998193315267,93.6440831074977,85.5790424570912,87.2700993676603,96.7271906052394,82.3848238482385,93.1544715447155,87.2186088527552,86.3423667570009,88.8202348690153,0,0,91.7551942186088,88.3730803974706,87.4408310749774,85.0063233965673,87.1653116531165,86.5907859078591,101.174345076784,80.9710930442638,88.873532068654,450,66,401.5152,32.12121,36.49057,967,3014,833.5,0.73,886,54.8114724480577,6411.683,24442,608.9077,6175.653,24194.33,586.3032,5107.649,11404.66,3856,17694.98,60040.98,1198.23827235771,886,3856,1645.211,0,1,0,67.0029990966581,86.5907859078591,94,101.174345076784,112,7.2
29753,32.8392430278884,33.6744887118194,32.1640239043825,247.810743061774,256.278603401971,266.792479856758,24.3595971351835,21.0051298119964,12.1459444941808,0.90766347144136,12.9399468247012,12.9458299654714,13.6785789920319,851.124833997344,1329.52324037185,1421.70517928287,0.10933751119069,200.492121754699,14.0878486055777,429.938854073409,433.64207699194,431.642972247088,1.75304386750224,17.58078782453,9.60439570277531,16.177466427932,8.15427036257835,5964.04565801253,4,3,31.4,24.5,6.5,49.2,24.5,26.8,3463.21019677801,3198.42544051985,3684.39762033825,2.25425246195166,12,5,6,416.034914950761,407.807520143241,421.246195165622,134.819389110226,124.270916334661,143.451527224436,22.2768397493285,22.7109131583616,21.8539212148523,248.36723366249,257.421396598032,266.657027752911,24.4823724251567,21.0858012533572,12.2492032220143,0.907023004923902,977,1007,941,422,481,514,6,26.8,3,49.2,73.7,12451.7743957028,12631.5908683975,13020.0349149508,94.7824529991048,93.5846016114593,87.1307072515667,89.0501342882721,98.686660698299,84.4100268576544,94.2873769024172,88.6714413607878,87.7797672336616,91.8818263205014,0,0,107.102954341987,90.7869292748433,89.2470904207699,86.4834377797672,88.7699194270367,88.0098478066249,107.07072515667,81.1405550581916,90.5210384959713,848,62.4,429.4872,32.68292,36.3806,975,3044,897.4,0.71,1160,51.7641002685774,6323.748,26141.19,627.2737,6064.249,26035.76,599.0181,5091.316,11246.54,3622,17479.31,63423.48,1381.33231065353,1160,3622,2074.292,0,3,0,66.5321575649063,88.0098478066249,94,107.07072515667,128,8
29754,33.3541496598639,34.0725850190476,32.7996326517006,257.998210922789,263.393032015067,274.912241054613,25.6135028239171,21.6456779661017,13.5202919020716,0.891445384369116,12.5951428204082,12.1806938285715,13.0791836503401,1188.5074829932,1292.21360544218,1397.7156462585,0.112222222222223,224.167514124293,14.0800816326531,442.145762711863,444.839642184555,444.02815442561,1.85254237288136,18.2738606403013,9.97802259887006,16.5896139359698,8.34903954613937,6251.74105461394,4,3,31,29.4,5.9,48.4,21.6,26.1,3247.83045255592,3210.66525097631,3764.03587072894,2.18926553672316,1,3,1,404.929378531073,400.134651600753,412.374764595104,146.008163265306,136.922448979592,151.715646258503,22.9216101694915,23.3755649708098,22.4999340856874,258.677777777779,262.435216572506,275.539453861583,25.4645762711864,21.5329190197646,13.4142749528248,0.892681353295669,951,981,914,421,453,488,6,26.1,3,48.4,70,12379.5244821092,12928.4086629002,13364.9905838041,91.0527306967985,89.5207156308851,84.1817325800377,86.2683615819209,94.0037664783428,80.7824858757062,91.2871939736347,86.7495291902072,85.2071563088512,88.1873822975518,0,0,98.5913370998117,88.3210922787194,85.8408662900188,83.6694915254237,86.1327683615819,85.2005649717514,104.771186440678,79.5696798493409,86.6035781544256,601,66.3,393.6651,32.35537,36.34739,948.6667,3042,734.4,0.89,1222,53.6696798493418,6509.943,25240.07,586.3032,6246.839,24918.91,559.4602,5224.145,11546.88,3639,17980.93,61705.86,1522.29417514125,1222,3639,1746.763,0,0,0,69.3756685386067,85.2005649717514,94,104.771186440678,119,8.9
29755,33.8105006418485,34.7086777907574,33.2418870218229,222.512420886079,230.485917721522,239.490901898732,22.8068354430301,19.3690189873418,11.8394224683544,0.90733298829114,12.831334987163,12.3287547599486,12.9391270654686,1034.96534017972,1295.97946084724,1393.2811296534,0.102808544303798,185.623496835442,14.0636970474968,385.148971518983,388.757832278477,387.787262658224,1.68080696202532,16.3414003164557,8.9047863916139,14.6652215189873,7.39827531487341,5621.60522151899,4,2,31.4,26.6,0,51.3,69.8,28,3553.23797711802,3120.50010164952,3343.08183825528,1.80775316455696,5,7,2,465.96835443038,455.590189873418,457.097310126582,134.749679075738,120.644415917843,122.826700898588,20.9926107594936,21.485087023734,20.5104588599683,222.947231012661,231.798734177218,240.919303797471,22.9242484177215,19.486661391614,11.8726503156646,0.90778813164557,1067,1107,1012,423,487,540,6,28,2,51.3,121.1,13275.8409810127,13441.6819620253,13594.4090189873,90.057753164557,88.9580696202532,84.0822784810127,86.25,93.439082278481,78.2800632911392,97.4786392405063,86.8314873417722,85.2816455696203,88.9541139240506,0,0,98.6787974683544,89.8441455696203,86.1091772151899,83.4944620253165,86.0901898734177,84.8030063291139,101.498417721519,78.9707278481013,86.9485759493671,1598,58,482.7586,32.74854,37.92857,1062,3037,1634.8,0.36,1285,52.2069620253164,6542.729,26046.41,672.4829,6267.378,25808.66,611.7339,4951.573,10525.89,3678,17761.68,62380.96,2108.01525791141,1285,3678,2882.217,0,0,0,62.7292325862348,84.8030063291139,95,101.498417721519,129,8.3
29756,33.4936225757576,33.8283471060606,32.9981404958677,272.52701030928,284.972886597939,290.42886597938,27.2912989680412,22.9483505154639,14.5658144319588,0.882132369381443,12.6290219958678,12.9218456859504,13.1557713264463,1034.43388429752,1293.31818181818,1356.12809917355,0.118670103092784,249.702474226803,14.0279201101929,470.866082474225,473.633195876287,472.004226804122,2.05655670092783,19.8690927835052,10.9161546391753,17.9229690721649,9.08008247113402,6746.31855670103,4,3,28.7,26.3,9,48.1,36.5,25.2,4438.86119418619,3864.60856124008,4384.71693568528,2.11030927835052,25,10,11,365.544329896907,357.361855670103,359.478350515464,155.881542699725,143.030303030303,152.625344352617,24.9573195876288,25.4803402061856,24.4992783484536,272.271752577321,282.928247422682,292.851855670104,27.2487628865979,22.8966907195876,14.5709381432887,0.882085668556701,984,1003,933,385,446,478,6,25.2,3,48.1,84.6,13345.3329896907,13352.9639175258,13635.030927835,88.1876288659794,87.1917525773196,81.9896907216495,84.1,90.7659793814433,77.1371134020619,91.4226804123711,83.7010309278351,82.9979381443299,85.5649484536083,0,0,100.112371134021,87.0175257731959,90.4144329896907,81.4432989690722,83.4298969072165,82.3546391752577,96.9247422680412,77.3268041237113,84.4680412371134,378,64,393.75,31.43451,38.62434,973.3333,3101,954.1,0.51,898,50.4836082474227,6172.55,21330.53,600.4309,5960.372,21252.96,577.8269,4817.543,10463.16,3913,16950.46,53046.65,1263.53735927835,898,3913,1556.258,0,0,0,75.0993608134023,82.3546391752577,95,96.9247422680412,123,9
29757,32.8783187134502,33.4952777763158,32.5278070175439,271.24687830688,273.367301587303,286.358835978835,26.5833333333333,22.2844761904762,14.2972063481481,0.882375236719576,12.5416812587719,12.367763118421,13.5298099195906,1211.1798245614,1259.34502923977,1342.27631578947,0.120412698412699,248.146243386242,14.0375730994152,459.435767195765,461.833439153437,461.693121693119,1.92288888888889,19.1421164021164,10.4323492063492,17.1858941798942,8.57668782857142,6425.12592592593,4,3,31.4,22.7,12,45.4,16.5,23.8,3098.92836867765,3833.70801705992,4641.14193014136,2.14814814814815,3,5,5,392.287830687831,386.568253968254,397.035978835979,161.874269005848,156.536549707602,177.144736842105,23.7572910042222,24.1581693121693,23.2909100518518,269.697989417991,273.314603174604,288.124126984129,26.3994708984127,22.0809417989418,14.2485502645503,0.880626559259259,874,903,852,393,410,438,6,23.9,3,45.4,61.9,13156.9904761905,13367.4846560847,13619.8518518519,95.0666666666667,92.4359788359789,84.8719576719577,87.1142857142857,93.9111111111111,78.9428571428571,94.4867724867725,86.6349206349206,86.2962962962963,88.994708994709,0,0,98.2370370370371,90.8317460317461,92.6846560846561,84.3481481481482,86.9121693121693,85.5132275132275,99.0074074074074,79.2201058201058,87.5333333333333,439,66.1,360.0605,31.45374,36.82073,876.3333,3038,1474.4,0.44,1098,52.1679365079357,6406.028,21800.88,317.8748,6179.122,21533.17,274.0791,4894.793,11084.46,3947,17479.94,54418.51,1237.75623915344,1098,3947,1030.954,0,0,0,71.6011111100532,85.5132275132275,95,99.0074074074074,117,8
29758,33.157177030303,33.9666666666666,32.68668261563,281.347619047621,291.030891330893,300.949938949938,28.2146398046398,23.9271184371184,14.7179609267399,0.883423318925519,12.4121371164274,11.8096490893142,12.9758054035088,1100.7033492823,1315.07177033493,1420.13397129187,0.122710622710623,240.573382173382,13.9914992025518,485.672405372404,488.610989010987,487.422344322342,2.08654456654457,20.3088278388278,11.0605128205128,18.2982539682539,9.21391941025641,6885.74481074481,4,3,27.5,24.4,8.3,41.5,12.4,22.4,3753.69243462264,3016.59048555874,3180.94318949418,2.12820512820513,10,8,3,345.897435897436,335.083028083028,342.145299145299,148.947368421053,135.122807017544,141.384370015949,25.5598046398046,26.1465079340538,25.0554822954822,281.356288156289,290.401465201466,300.820757021979,28.3015018315018,23.9614774102564,14.8218070805861,0.882234918192919,833,859,785,345,399,427,6,22.4,3,41.5,53.9,13038.6568986569,13278.0280830281,13893.2698412698,94.4188034188034,93.020757020757,86.1037851037851,88.5494505494506,94.6361416361416,80.3162393162393,95.6520146520147,87.7057387057387,87.2686202686203,89.7973137973138,0,0,103.227106227106,91.6239316239316,95.1050061050061,85.2771672771673,88.5946275946276,86.2783882783883,98.8937728937728,81.4920634920635,88.053724053724,350,60.2,372.093,32.38554,36.86012,825.6667,3038,694.2,0.89,1078,48.0041514041513,5520.062,17312.28,337.6541,5289.364,17018.19,281.1433,4305.682,9685.788,3973,15115.11,44016.26,1260.11052747252,1078,3973,968.7974,1,0,0,76.4208913284494,86.2783882783883,96,98.8937728937728,110,7.7
29759,33.234294770206,33.5632171156894,32.3551030110935,270.988980070341,280.343962485347,291.819460726845,27.0546893317702,22.9541266119578,14.1603634232122,0.887529189800703,12.0618383074485,12.0108557432647,13.2887796957211,1159.65610142631,1296.78288431062,1377.15372424723,0.111981242672919,233.078898007033,13.9881933438986,468.748300117232,472.050527549823,469.549941383351,1.96085580304806,19.5048065650645,10.6528253223916,17.6491207502931,8.87443141500586,6636.85814771395,4,3,27.6,23.8,8.5,41.8,14,22.2,3203.4942679464,3146.64260080058,4041.19984233434,2.20867526377491,8,3,3,369.005861664713,363.269636576788,372.95427901524,146.877971473851,140.315372424723,153.698890649762,24.2933645943728,24.7554747936694,23.8283939026964,273.185463071514,278.787924970693,291.609847596719,26.8869753798359,22.8420046881595,14.0185814771395,0.88851969249707,799,823,769,357,387,415,6,22.2,3,41.8,55.8,13018.5674091442,13245.5650644783,13630.1617819461,96.6049237983587,98.8007033997656,88.5662368112544,91.4900351699883,97.6963657678781,84.8323563892145,97.2379835873388,90.4396248534584,89.778429073857,93.7514654161782,0,0,105.1652989449,95.2954279015241,96.7245017584994,87.5791324736225,91.147713950762,88.7620164126612,100.356389214537,82.7116060961313,90.5967174677609,330,59.9,370.6176,31.86603,35.9009,797,2997,700.4,0.79,943,49.0131301289574,5571.128,20018.89,240.1724,5387.868,19853.62,179.4231,4395.949,9965.15,3988,15354.95,49837.66,1140.1352841735,943,3988,749.5955,0,0,0,73.3571395076201,88.7620164126612,96,100.356389214537,111,7
29760,33.0765069551777,33.8473879443586,32.3651468299846,274.675057736722,278.65508083141,293.577136258659,27.1920092378753,23.0970207840647,14.1608775969977,0.887810506235565,12.6801699659969,11.7732766290572,13.5789644250386,1162.02782071097,1281.77743431221,1330.38176197836,0.136732101616629,235.987990762124,13.9459350850077,470.438221709005,474.060854503463,472.370669745957,1.9944688221709,19.7353348729792,10.6987182448037,17.817609699769,8.92195149884527,6697.21131639723,4,3,27,24.6,8.3,42.6,14.2,22.9,3584.42585406489,2875.5954158554,4158.42577385912,2.19168591224019,7,4,3,362.239030023095,351.054272517321,362.027713625866,147.276661514683,136.752704791345,147.860896445131,24.7385103902771,25.2536027702079,24.3113163949076,274.569053117784,280.130369515013,293.665242494228,27.3029330242494,23.1943302517321,14.2142032321016,0.887593993071592,845,868,811,364,399,432,6,22.9,3,42.6,56.8,12974.3140877598,13163.7482678984,13605.1270207852,101.031177829099,99.6385681293302,89.4087759815242,92.4584295612009,99.1674364896074,87.3937644341801,99.7401847575058,91.3140877598152,90.9734411085451,93.2771362586605,0,0,105.591224018476,96.7332563510393,96.8868360277136,88.6062355658199,94.0438799076212,89.6143187066975,101.355658198614,82.9965357967668,91.2032332563511,531,59.9,382.3038,32.25352,36.73944,841.3333,2979,1500,0.34,993,48.103464203234,5746.686,18830.88,278.3174,5527.143,18654.48,179.4226,4389.336,9919.813,3906,15663.17,47405.18,1177.82921039261,993,3906,988.74,0,0,0,74.1938914538106,89.6143187066975,99,101.355658198614,115,8.599999
29761,33.7725595238095,34.5139484107143,33.277123015873,219.480188679247,225.408254716983,235.960023584904,22.158608490566,19.214775942217,10.9281367924528,0.921758607429245,12.654325359127,12.7153174107143,13.0178769642857,891.563492063492,1315.81944444444,1512.53571428571,0.097004716981132,165.340683962263,13.9523412698412,381.930542452828,383.484669811318,383.42900943396,1.51088443396226,15.576650942217,8.4978891509434,14.3943985849057,7.26191037617924,5478.04481132076,4,2,32.7,12.6,0,33.1,22.3,18.6,2972.17600158762,3019.52414077388,3075.76053580436,1.67452830188679,1,4,3,471.76179245283,467.952830188679,468.688679245283,109.521825396825,105.686507936508,109.964285714286,19.9746933950472,20.3811674504716,19.6839976414976,219.770872641511,225.536438679247,235.366037735851,22.0646344339623,19.1443632063679,10.8712382063679,0.921761555188679,660,688,642,296,319,360,6,18.6,2,33.1,55.5,13204.1108490566,14091.1804245283,14284.8655660377,99.4327830188679,97.0330188679245,90.0483490566038,92.3183962264151,96.9516509433962,85.4952830188679,98.7889150943396,91.9316037735849,91.3537735849057,95.0589622641509,0,0,100.581367924528,95.6037735849057,98.3266509433962,89.2747641509434,93.8125,90.5530660377358,107.576650943396,83.563679245283,92.623820754717,1003,45.3,410.596,33.71601,35.66308,663.3333,3082,1115.7,0.52,679,40.452830188679,4719.171,16871.41,113.0222,4479.801,16591.99,100.3074,3408.944,7278.274,2371,12607.92,40741.67,665.588970279481,679,2371,1216.33,1,1,0,60.3900117912735,90.5530660377358,97,107.576650943396,118,6.9
29762,33.2548851257557,34.7113180169286,33.7928415961306,274.683034872762,273.373892554195,278.089538171536,26.3713949104619,21.6284919886899,14.7449481592837,0.857849951366634,16.7436033228537,11.5812816844014,12.809008426844,-40.9673518742443,1096.27327690447,1092.15235792019,0.130669180018851,262.650141376061,13.9618621523579,456.432139491045,458.370405278038,462.205749293118,2.33844486333647,21.0562299717248,11.5259189443921,18.8585579641847,9.381583401508,6833.04052780396,4.92554194156456,3,30.6,27.5,8.1,55,449.6,26.2,4164.12187973139,3751.41009405676,4308.26101447805,2.04052780395853,23,11,4,374.107445805844,325.942507068803,335.39396795476,193.841596130593,138.690447400242,153.622732769045,25.8402544769086,27.0320546654006,26.0492365692742,274.208576814327,273.182752120641,280.59519321395,26.2688972667295,21.5701508010368,14.6465692742696,0.858124504429783,1174,1196,1124,342,431,440,6,26.2,3,55,504.6,12907.2422243167,13241.698397738,13446.5645617342,86.9462770970782,85.9038642789821,82.0358152686145,83.6399622997173,90.3883129123468,78.7445805843544,87.1611687087653,85.4816211121583,82.7012252591894,86.737040527804,0,0,94.1932139491046,85.4335532516494,90.5994344957587,81.8350612629595,84.6955702167766,81.492931196984,92.7907634307257,78.8868991517436,84.4590009425071,332,66.2,395.7704,28.58182,44.45293,1164.667,3004,1239.1,0.42,1069,51.0794533458992,4602.425,18899.71,542.5071,4373.8,18746.75,534.0305,3784.43,8458.37,0,12760.65,46104.83,1301.84186145146,1069,0,1408.538,71,0,0,79.3307822799249,81.492931196984,95,92.7907634307257,113,10.1
29763,33.6844476598837,34.3459302325581,32.8772674418604,250.349750747758,260.271485543371,267.072881355931,25.193888334995,21.4902691914257,12.8996809561316,0.899719040777667,12.4277906584302,12.2842732063953,13.1541278866279,1072.73546511628,1343.89680232558,1297.23255813953,0.123409770687937,209.936291126619,13.9757412790698,433.257627118641,436.831106679958,435.353838484544,1.89222333000997,18.1408374875374,9.91572283150549,16.4838683948156,8.35155532901296,6253.17647058824,4.09072781655035,3,28.3,27.6,8.1,45.5,20.3,24.6,3652.11632042933,3332.14575457567,4362.28971890363,2.2123629112662,9,3,9,405.24925224327,394.483549351944,401.895314057827,132.639534883721,120.325581395349,133.928779069767,23.1551545353938,23.5783050837488,22.613998004985,249.383150548357,259.18634097707,267.719740777669,25.2144566301097,21.4829910259222,12.9410468594217,0.899119539182452,937,957,887,383,442,461,6,24.6,3,45.5,65.8,12887.3080757727,13312.0448654038,13588.0687936191,92.9820538384846,91.0947158524427,86.0289132602193,87.678963110668,96.3569292123629,82.9411764705882,93.2482552342971,88.5294117647059,86.7507477567298,89.4536390827517,0,0,100.836490528415,89.6959122632104,97.9900299102692,85.7766699900299,90.2522432701894,86.0897308075773,101.704885343968,81.2562313060818,88.6949152542373,363,64,384.375,32.43956,37.68293,927,3078,1056.1,0.72,949,52.0699900299104,6226.195,22173.59,510.0132,5911.556,21573.31,487.4087,5010.496,11263.22,3182,17148.25,55010.12,1161.50834546361,949,3182,1360.422,0,0,0,69.235862402792,86.0897308075773,96,101.704885343968,114,7.8
29764,33.957609375,34.392640625,33.4598437484375,273.33949191686,285.08949191686,287.143533487297,27.729272517321,23.664653578522,14.2218244780601,0.892892145612009,12.5672655890625,12.133374971875,12.545624975,1101.69375,1415.4046875,1412.453125,0.119976905311779,231.418937644341,14.013484375,471.883256351037,473.894919168589,472.531408775981,2.01587759815242,19.665415704388,10.7228060046189,17.7756466512702,8.96765588799077,6832.25288683603,4,2,31.9,28.3,0,42.3,14.3,23.3,4040.33734704474,3520.78323711304,4589.35529616802,1.72517321016166,21,13,11,364.853348729792,351.931870669746,358.428406466513,136.95625,122.1203125,130.246875,25.1516397228637,25.7184526558892,24.6972748267898,272.540993071594,282.721824480371,288.697575057738,27.8041801374134,23.7102886835912,14.2873902990762,0.891540875404157,886,907,841,366,428,441,6,23.3,2,42.3,56.6,12853.2598152425,13045.747113164,13287.2355658199,94.1039260969977,92.6270207852194,86.9607390300231,88.5646651270208,97.8718244803695,85.2378752886836,96.4087759815243,89.3163972286374,87.6362586605081,92.3394919168591,0,0,100.426096997691,90.229792147806,97.0935334872979,86.607390300231,90.7459584295612,87.1905311778291,99.3002309468822,81.8637413394919,89.743648960739,405,60.2,387.0432,33.04965,37.6824,878,3051,864.3,0.76,906,51.3125866050804,5820.174,20464.77,423.8337,5615.017,20207.69,388.5139,4279.478,9211.817,3863,15714.67,49884.28,1104.86039110854,906,3863,1217.348,2,0,0,75.2628175508083,87.1905311778291,95,99.3002309468822,108,7.9
29765,33.7746091205212,34.3134201791531,33.3651954364821,275.291917973463,288.592762364295,294.791556091676,28.1568998793727,24.0530036164053,14.3657297949337,0.89148998588661,11.9756025635179,12.5174266742671,13.4352279983713,1263.44299674267,1416.28338762215,1478.36319218241,0.121821471652594,236.74800965018,14.0444462540717,478.676477683954,480.784800965016,479.162364294329,1.9870325681544,19.5656453558504,10.6681664656212,17.6902291917974,8.95072375753921,6857.44270205066,4,2,31.2,28.9,0,40.8,13.4,22.7,3120.4654693039,3809.6789853329,4227.5667188309,1.68636911942099,9,15,16,353.78287092883,351.357056694813,363.987937273824,128.040716612378,126.42996742671,140.547231270358,25.0456574185766,25.6023281061519,24.5862846803377,274.626055488542,286.556936067552,297.428106151991,28.138033774427,24.0632328082027,14.3111580217129,0.892360432328106,830,864,808,372,417,446,6,0,1,0,0,12850.9903498191,12638.5307599518,13332.0518697226,93.6634499396864,91.7370325693607,86.0349819059107,87.6936067551267,95.9022919179735,82.2086851628468,93.869722557298,87.7816646562123,86.7430639324487,88.8805790108565,0,0,99.475271411339,88.6525934861279,95.1194209891436,85.562123039807,90.1326899879373,86.2291917973462,98.875753920386,81.1821471652593,88.7358262967431,410,60.1,377.7038,33.38235,36.74009,834,3058,1170.2,0.51,887,50.7365500603129,5906.741,21141.2,439.3743,5729.859,20866.37,419.5955,4311.967,9241.578,3916,15948.57,51249.14,1051.36245114596,887,3916,1268.97,0,0,0,75.1550904559711,86.2291917973462,94,98.875753920386,107,8.099999
29766,33.9971451612903,34.7130967741935,33.1337580645161,257.79160045403,271.065720771851,280.235868331441,26.6196708286039,22.6370828603859,13.7810669659478,0.895030872758229,12.5527418854838,11.6820160870968,12.6853548145161,1119.5564516129,1414.38225806452,1472.2,0.112576617480137,223.770034052213,14.0389032258065,449.669580022701,453.741884222474,451.709307604993,1.91192962542565,18.6798183881953,10.2339046538025,16.8108059023836,8.52155504994325,6498.30192962543,4,2,31.3,28.7,0,41.2,16.6,22.5,4029.67526159834,3103.97318422471,3358.82225500138,1.57321225879682,9,1,0,391.704880817253,379.068104426788,387.023836549376,133.8,118.654838709677,132.598387096774,23.7101929625312,24.1928149818388,23.1961293972644,258.993076049944,271.112372304201,280.042792281499,26.3888422236095,22.4286719636776,13.6616685584563,0.894467761748014,836,852,785,350,414,433,6,22.5,2,41.2,57.8,12881.1464245176,13155.4324631101,13665.38138479,91.2270147559591,90.1101021566402,84.7105561861521,86.3041997729852,92.7627695800227,78.8104426787741,92.0783200908059,86.6242905788876,85.5800227014756,87.3881952326901,0,0,98.8195232690125,86.9818388195233,92.8967082860386,84.2009080590238,88.0783200908059,84.8240635641317,96.4926220204313,79.7707150964813,87.3893303064699,295,60,375,32.76699,36.63704,824.3333,2993,997.1,0.51,867,47.5321225879681,5672.076,20367.4,463.3914,5542.759,20238.06,429.4849,4099.921,8788.44,3855,15314.76,49393.9,1045.58850601589,867,3855,1187.876,1,0,0,71.6860726447219,84.8240635641317,93,96.4926220204313,106,8.5
29767,32.4729999985074,33.3957761149254,32.0628208955223,279.172398190046,289.691176470589,296.061312217194,27.2268891402715,23.0239818993212,14.3126470576923,0.881488800339366,14.1872686119403,12.3824328089552,13.4642089402985,983.013432835821,1330.16417910448,1311.43880597015,0.120282805429865,249.416968325791,14.0165223880597,478.672737556559,483.447398190043,482.912330316741,2.12204751131222,20.229128959276,11.0278959276018,18.2089932126697,9.20631220927602,6637.1165158371,4,3,29,26.8,5.5,44.5,13.4,23.4,4254.98494708864,3376.40963019987,3981.6735580427,2.1289592760181,8,2,6,363.276018099548,347.720588235294,354.036199095023,158.337313432836,140.283582089552,152.531343283582,25.1619117647059,25.6783597262443,24.6552714932127,275.325113122173,291.0592760181,296.102941176472,27.6200904966064,23.3172285067874,14.5702375542986,0.880923301470589,889,904,833,349,432,443,6,0,1,0,0,12773.4049773756,13048.3303167421,13469.4547511312,94.5712669683258,95.5701357466064,88.0418552036199,90.3450226244344,100.414027149321,86.9717194570136,98.7884615384615,90.2567873303167,89.1493212669683,92.1651583710407,0,0,109.056561085973,92.5214932126697,97.8936651583711,87.4977375565611,91.2522624434389,88.2307692307692,98.2624434389141,81.5169683257919,91.6029411764706,348,61.3,381.7292,31.55056,37.40741,875.3333,2976,1059.2,0.43,970,49.5889140271498,5779.854,21004.17,526.9666,5563.968,20766.46,504.3621,4591.712,10283.77,3514,15935.54,52054.39,1172.02121187783,970,3514,1379.329,2,0,0,74.2338574615386,88.2307692307692,95,98.2624434389141,109,8.5
